date,hour,date_time,dwpc,relh,sped,tmpc,load
2017-01-01,00:00,2017-01-01 00:00,2.22,88.87,15.52,3.89,2421.0
2017-01-01,01:00,2017-01-01 01:00,1.72,89.53,16.1,3.28,2335.1
2017-01-01,02:00,2017-01-01 02:00,1.72,92.76,15.67,2.78,2263.5
2017-01-01,03:00,2017-01-01 03:00,1.72,92.76,15.52,2.78,2217.0
2017-01-01,04:00,2017-01-01 04:00,1.72,92.76,15.18,2.78,2205.8
2017-01-01,05:00,2017-01-01 05:00,1.11,88.78,15.33,2.78,2231.1
2017-01-01,06:00,2017-01-01 06:00,0.61,89.09,13.64,2.22,2291.3
2017-01-01,07:00,2017-01-01 07:00,0.0,79.08,12.19,3.28,2330.8
2017-01-01,08:00,2017-01-01 08:00,-0.61,69.96,14.18,4.39,2379.4
2017-01-01,09:00,2017-01-01 09:00,-1.72,59.22,16.92,5.61,2430.2
2017-01-01,10:00,2017-01-01 10:00,-2.78,54.78,18.63,5.61,2485.1
2017-01-01,11:00,2017-01-01 11:00,-3.89,50.42,18.02,5.61,2508.1
2017-01-01,12:00,2017-01-01 12:00,-5.0,44.8,19.84,6.11,2530.7
2017-01-01,13:00,2017-01-01 13:00,-5.61,41.0,16.1,6.72,2537.1
2017-01-01,14:00,2017-01-01 14:00,-5.61,42.77,19.17,6.11,2555.8
2017-01-01,15:00,2017-01-01 15:00,-6.11,42.62,14.95,5.61,2606.2
2017-01-01,16:00,2017-01-01 16:00,-6.11,46.41,12.84,4.39,2791.7
2017-01-01,17:00,2017-01-01 17:00,-6.11,44.47,9.66,5.0,2951.3
2017-01-01,18:00,2017-01-01 18:00,-6.11,50.18,11.31,3.28,2960.4
2017-01-01,19:00,2017-01-01 19:00,-6.11,51.99,10.02,2.78,2921.6
2017-01-01,20:00,2017-01-01 20:00,-6.11,51.99,7.04,2.78,2861.0
2017-01-01,21:00,2017-01-01 21:00,-5.61,58.22,6.71,1.72,2773.6
2017-01-01,22:00,2017-01-01 22:00,-5.61,58.22,6.32,1.72,2625.9
2017-01-01,23:00,2017-01-01 23:00,-5.0,66.06,6.61,0.61,2475.1
2017-01-02,00:00,2017-01-02 00:00,-5.0,66.06,6.76,0.61,2361.0
2017-01-02,01:00,2017-01-02 01:00,-5.0,69.04,3.96,0.0,2284.2
2017-01-02,02:00,2017-01-02 02:00,-5.0,74.87,0.57,-1.11,2253.6
2017-01-02,03:00,2017-01-02 03:00,-5.0,78.3,0.0,-1.72,2261.4
2017-01-02,04:00,2017-01-02 04:00,-4.39,75.59,0.58,-0.61,2305.2
2017-01-02,05:00,2017-01-02 05:00,-3.89,78.48,1.15,-0.61,2409.1
2017-01-02,06:00,2017-01-02 06:00,-4.39,82.0,1.66,-1.72,2552.0
2017-01-02,07:00,2017-01-02 07:00,-3.28,85.21,4.6,-1.11,2644.3
2017-01-02,08:00,2017-01-02 08:00,-2.78,81.55,4.31,0.0,2748.1
2017-01-02,09:00,2017-01-02 09:00,-3.28,66.97,4.76,2.22,2831.4
2017-01-02,10:00,2017-01-02 10:00,-2.78,64.49,0.77,3.28,2880.6
2017-01-02,11:00,2017-01-02 11:00,-1.72,64.49,0.38,4.39,2898.1
2017-01-02,12:00,2017-01-02 12:00,-2.22,62.15,2.07,4.39,2888.2
2017-01-02,13:00,2017-01-02 13:00,-2.78,59.65,0.8,4.39,2902.7
2017-01-02,14:00,2017-01-02 14:00,-2.22,64.37,2.68,3.89,2913.0
2017-01-02,15:00,2017-01-02 15:00,-0.61,69.96,4.86,4.39,2957.5
2017-01-02,16:00,2017-01-02 16:00,0.61,76.44,6.01,4.39,3134.3
2017-01-02,17:00,2017-01-02 17:00,1.11,82.08,8.05,3.89,3264.0
2017-01-02,18:00,2017-01-02 18:00,1.72,82.8,8.24,4.39,3204.2
2017-01-02,19:00,2017-01-02 19:00,1.72,82.8,6.9,4.39,3118.7
2017-01-02,20:00,2017-01-02 20:00,1.72,82.8,6.19,4.39,3008.3
2017-01-02,21:00,2017-01-02 21:00,1.72,79.34,7.67,5.0,2843.9
2017-01-02,22:00,2017-01-02 22:00,1.72,79.34,9.2,5.0,2612.1
2017-01-02,23:00,2017-01-02 23:00,2.22,82.22,11.21,5.0,2400.0
2017-01-03,00:00,2017-01-03 00:00,2.22,82.22,11.93,5.0,2257.0
2017-01-03,01:00,2017-01-03 01:00,2.59,84.43,10.92,5.0,2171.8
2017-01-03,02:00,2017-01-03 02:00,2.78,85.54,9.33,5.0,2133.7
2017-01-03,03:00,2017-01-03 03:00,3.28,88.62,9.34,5.0,2140.5
2017-01-03,04:00,2017-01-03 04:00,3.89,92.52,13.14,5.0,2209.8
2017-01-03,05:00,2017-01-03 05:00,3.89,90.6,16.23,5.3,2401.3
2017-01-03,06:00,2017-01-03 06:00,3.14,83.0,18.11,5.8,2765.6
2017-01-03,07:00,2017-01-03 07:00,3.28,84.93,19.03,5.61,2992.1
2017-01-03,08:00,2017-01-03 08:00,3.28,88.62,18.92,5.0,3060.0
2017-01-03,09:00,2017-01-03 09:00,3.59,93.33,18.82,4.59,3108.6
2017-01-03,10:00,2017-01-03 10:00,4.39,95.82,19.12,5.0,3153.8
2017-01-03,11:00,2017-01-03 11:00,4.7,100.0,18.4,4.7,3171.0
2017-01-03,12:00,2017-01-03 12:00,5.0,100.0,20.06,5.0,3182.5
2017-01-03,13:00,2017-01-03 13:00,5.0,98.61,19.65,5.2,3182.5
2017-01-03,14:00,2017-01-03 14:00,5.61,100.0,18.83,5.61,3166.1
2017-01-03,15:00,2017-01-03 15:00,5.61,100.0,21.28,5.61,3194.0
2017-01-03,16:00,2017-01-03 16:00,5.61,100.0,21.66,5.61,3332.2
2017-01-03,17:00,2017-01-03 17:00,5.78,100.0,21.39,5.78,3403.9
2017-01-03,18:00,2017-01-03 18:00,6.11,100.0,19.88,6.11,3334.2
2017-01-03,19:00,2017-01-03 19:00,6.72,100.0,17.94,6.72,3234.7
2017-01-03,20:00,2017-01-03 20:00,6.04,100.0,19.26,6.04,3101.7
2017-01-03,21:00,2017-01-03 21:00,6.07,100.0,20.12,6.07,2904.5
2017-01-03,22:00,2017-01-03 22:00,6.11,100.0,22.08,6.11,2642.3
2017-01-03,23:00,2017-01-03 23:00,6.42,100.0,20.37,6.42,2411.5
2017-01-04,00:00,2017-01-04 00:00,6.72,100.0,15.87,6.72,2260.9
2017-01-04,01:00,2017-01-04 01:00,6.72,100.0,9.86,6.72,2164.3
2017-01-04,02:00,2017-01-04 02:00,6.11,100.0,8.43,6.11,2123.1
2017-01-04,03:00,2017-01-04 03:00,3.28,100.0,12.81,3.28,2131.9
2017-01-04,04:00,2017-01-04 04:00,3.03,100.0,12.79,3.03,2199.4
2017-01-04,05:00,2017-01-04 05:00,2.22,96.13,10.92,2.78,2396.4
2017-01-04,06:00,2017-01-04 06:00,1.72,92.76,9.2,2.78,2750.7
2017-01-04,07:00,2017-01-04 07:00,1.97,92.83,7.33,3.03,2956.3
2017-01-04,08:00,2017-01-04 08:00,2.5,90.66,7.92,3.89,3009.8
2017-01-04,09:00,2017-01-04 09:00,3.28,92.48,13.8,4.39,3025.6
2017-01-04,10:00,2017-01-04 10:00,3.89,87.16,11.92,5.86,2999.4
2017-01-04,11:00,2017-01-04 11:00,4.09,82.79,14.62,6.81,2996.8
2017-01-04,12:00,2017-01-04 12:00,4.39,79.13,12.91,7.78,2990.0
2017-01-04,13:00,2017-01-04 13:00,4.39,79.13,12.96,7.78,2991.7
2017-01-04,14:00,2017-01-04 14:00,3.94,73.34,10.88,8.44,2985.7
2017-01-04,15:00,2017-01-04 15:00,3.28,70.73,12.84,8.28,2996.5
2017-01-04,16:00,2017-01-04 16:00,3.28,70.73,11.96,8.28,3156.6
2017-01-04,17:00,2017-01-04 17:00,3.84,77.68,11.92,7.5,3282.0
2017-01-04,18:00,2017-01-04 18:00,3.06,80.46,12.81,6.16,3233.5
2017-01-04,19:00,2017-01-04 19:00,2.22,78.8,13.64,5.61,3157.9
2017-01-04,20:00,2017-01-04 20:00,-0.5,84.42,19.55,1.86,3068.6
2017-01-04,21:00,2017-01-04 21:00,-0.57,81.79,16.19,2.22,2901.7
2017-01-04,22:00,2017-01-04 22:00,-6.11,56.05,17.63,1.72,2674.1
2017-01-04,23:00,2017-01-04 23:00,-7.22,53.77,15.67,1.11,2469.0
2017-01-05,00:00,2017-01-05 00:00,-8.28,53.7,16.1,0.0,2344.2
2017-01-05,01:00,2017-01-05 01:00,-8.89,53.53,16.1,-0.61,2277.2
2017-01-05,02:00,2017-01-05 02:00,-8.28,58.23,16.68,-1.11,2255.4
2017-01-05,03:00,2017-01-05 03:00,-8.89,58.06,15.41,-1.72,2269.2
2017-01-05,04:00,2017-01-05 04:00,-8.89,58.06,15.64,-1.72,2348.1
2017-01-05,05:00,2017-01-05 05:00,-9.39,55.83,18.69,-1.72,2559.3
2017-01-05,06:00,2017-01-05 06:00,-11.72,50.17,15.33,-2.78,2934.1
2017-01-05,07:00,2017-01-05 07:00,-11.11,52.68,14.95,-2.78,3152.0
2017-01-05,08:00,2017-01-05 08:00,-11.11,50.56,18.4,-2.22,3164.8
2017-01-05,09:00,2017-01-05 09:00,-11.11,46.59,20.12,-1.11,3144.2
2017-01-05,10:00,2017-01-05 10:00,-12.78,40.75,20.93,-1.11,3144.3
2017-01-05,11:00,2017-01-05 11:00,-12.78,39.29,21.28,-0.61,3104.7
2017-01-05,12:00,2017-01-05 12:00,-11.72,40.92,15.72,0.0,3109.4
2017-01-05,13:00,2017-01-05 13:00,-12.22,37.61,13.23,0.61,3108.9
2017-01-05,14:00,2017-01-05 14:00,-12.22,39.31,13.42,0.0,3091.3
2017-01-05,15:00,2017-01-05 15:00,-12.22,41.09,13.57,-0.61,3158.7
2017-01-05,16:00,2017-01-05 16:00,-12.22,41.09,13.31,-0.61,3338.6
2017-01-05,17:00,2017-01-05 17:00,-11.72,44.37,8.54,-1.11,3482.7
2017-01-05,18:00,2017-01-05 18:00,-11.72,44.37,8.91,-1.11,3427.4
2017-01-05,19:00,2017-01-05 19:00,-11.11,46.59,9.04,-1.11,3352.0
2017-01-05,20:00,2017-01-05 20:00,-11.72,44.37,10.73,-1.11,3230.6
2017-01-05,21:00,2017-01-05 21:00,-11.72,44.37,7.19,-1.11,3062.7
2017-01-05,22:00,2017-01-05 22:00,-10.61,50.7,9.43,-1.72,2815.4
2017-01-05,23:00,2017-01-05 23:00,-10.61,50.7,11.36,-1.72,2592.9
2017-01-06,00:00,2017-01-06 00:00,-10.61,50.7,7.76,-1.72,2446.3
2017-01-06,01:00,2017-01-06 01:00,-10.0,53.21,10.19,-1.72,2359.5
2017-01-06,02:00,2017-01-06 02:00,-10.0,53.21,9.06,-1.72,2323.9
2017-01-06,03:00,2017-01-06 03:00,-8.89,60.25,10.02,-2.22,2332.0
2017-01-06,04:00,2017-01-06 04:00,-7.22,71.45,6.67,-2.78,2397.3
2017-01-06,05:00,2017-01-06 05:00,-6.72,74.25,4.6,-2.78,2593.6
2017-01-06,06:00,2017-01-06 06:00,-6.16,79.07,4.74,-3.03,2929.1
2017-01-06,07:00,2017-01-06 07:00,-4.8,90.68,5.75,-3.48,3179.4
2017-01-06,08:00,2017-01-06 08:00,-4.39,92.01,4.94,-3.28,3245.0
2017-01-06,09:00,2017-01-06 09:00,-5.0,86.42,6.71,-3.03,3282.8
2017-01-06,10:00,2017-01-06 10:00,-5.61,77.57,7.48,-2.22,3299.8
2017-01-06,11:00,2017-01-06 11:00,-6.11,71.96,7.67,-1.72,3272.2
2017-01-06,12:00,2017-01-06 12:00,-6.11,71.96,7.82,-1.72,3208.0
2017-01-06,13:00,2017-01-06 13:00,-8.28,58.23,8.05,-1.11,3168.5
2017-01-06,14:00,2017-01-06 14:00,-8.28,56.14,9.2,-0.61,3159.6
2017-01-06,15:00,2017-01-06 15:00,-9.39,53.38,9.34,-1.11,3199.8
2017-01-06,16:00,2017-01-06 16:00,-10.0,50.88,8.91,-1.11,3335.6
2017-01-06,17:00,2017-01-06 17:00,-10.61,50.7,11.12,-1.72,3447.3
2017-01-06,18:00,2017-01-06 18:00,-10.61,52.61,9.2,-2.22,3374.7
2017-01-06,19:00,2017-01-06 19:00,-11.72,50.17,9.34,-2.78,3284.3
2017-01-06,20:00,2017-01-06 20:00,-12.78,47.83,9.97,-3.28,3176.6
2017-01-06,21:00,2017-01-06 21:00,-12.78,47.83,8.82,-3.28,3048.9
2017-01-06,22:00,2017-01-06 22:00,-11.72,54.5,10.81,-3.89,2872.7
2017-01-06,23:00,2017-01-06 23:00,-11.72,56.88,10.35,-4.44,2688.0
2017-01-07,00:00,2017-01-07 00:00,-11.72,59.26,10.02,-5.0,2548.4
2017-01-07,01:00,2017-01-07 01:00,-11.72,62.07,9.2,-5.61,2464.0
2017-01-07,02:00,2017-01-07 02:00,-11.72,62.07,9.01,-5.61,2425.3
2017-01-07,03:00,2017-01-07 03:00,-11.72,62.07,7.86,-5.61,2413.9
2017-01-07,04:00,2017-01-07 04:00,-12.22,59.63,9.01,-5.61,2432.9
2017-01-07,05:00,2017-01-07 05:00,-12.78,57.02,8.62,-5.61,2511.7
2017-01-07,06:00,2017-01-07 06:00,-12.22,59.63,9.2,-5.61,2645.5
2017-01-07,07:00,2017-01-07 07:00,-12.22,59.63,10.35,-5.61,2801.4
2017-01-07,08:00,2017-01-07 08:00,-13.28,52.27,11.5,-5.0,2974.1
2017-01-07,09:00,2017-01-07 09:00,-13.89,47.5,12.36,-4.39,3088.0
2017-01-07,10:00,2017-01-07 10:00,-11.72,56.59,13.08,-4.39,3173.5
2017-01-07,11:00,2017-01-07 11:00,-10.0,69.89,11.88,-5.28,3256.5
2017-01-07,12:00,2017-01-07 12:00,-7.75,88.22,12.81,-6.11,3299.1
2017-01-07,13:00,2017-01-07 13:00,-7.78,92.19,15.24,-6.72,3296.1
2017-01-07,14:00,2017-01-07 14:00,-7.78,92.19,17.25,-6.72,3307.7
2017-01-07,15:00,2017-01-07 15:00,-8.28,92.15,16.68,-7.22,3335.6
2017-01-07,16:00,2017-01-07 16:00,-8.28,92.15,18.4,-7.22,3461.1
2017-01-07,17:00,2017-01-07 17:00,-8.14,90.62,19.69,-6.86,3573.3
2017-01-07,18:00,2017-01-07 18:00,-8.48,90.72,22.23,-7.22,3557.4
2017-01-07,19:00,2017-01-07 19:00,-9.14,86.18,23.58,-7.22,3462.8
2017-01-07,20:00,2017-01-07 20:00,-9.7,86.12,21.85,-7.78,3356.1
2017-01-07,21:00,2017-01-07 21:00,-10.0,84.05,16.48,-7.78,3213.7
2017-01-07,22:00,2017-01-07 22:00,-10.0,87.38,15.14,-8.28,3036.1
2017-01-07,23:00,2017-01-07 23:00,-10.0,87.38,14.95,-8.28,2854.7
2017-01-08,00:00,2017-01-08 00:00,-10.61,83.25,15.72,-8.28,2708.1
2017-01-08,01:00,2017-01-08 01:00,-10.61,80.09,13.51,-7.78,2610.4
2017-01-08,02:00,2017-01-08 02:00,-10.61,80.09,12.81,-7.78,2561.3
2017-01-08,03:00,2017-01-08 03:00,-11.72,76.2,12.65,-8.28,2549.0
2017-01-08,04:00,2017-01-08 04:00,-13.89,67.07,12.65,-8.89,2571.1
2017-01-08,05:00,2017-01-08 05:00,-15.61,60.54,12.65,-9.39,2631.3
2017-01-08,06:00,2017-01-08 06:00,-16.72,60.78,11.34,-10.61,2738.1
2017-01-08,07:00,2017-01-08 07:00,-17.78,55.62,12.88,-10.61,2845.3
2017-01-08,08:00,2017-01-08 08:00,-18.28,50.8,14.18,-10.0,2962.2
2017-01-08,09:00,2017-01-08 09:00,-17.78,50.51,15.24,-9.39,3046.2
2017-01-08,10:00,2017-01-08 10:00,-17.78,46.31,12.55,-8.28,3094.0
2017-01-08,11:00,2017-01-08 11:00,-17.22,43.03,11.5,-6.72,3114.5
2017-01-08,12:00,2017-01-08 12:00,-17.78,39.19,14.23,-6.11,3114.9
2017-01-08,13:00,2017-01-08 13:00,-17.78,37.72,12.46,-5.61,3101.2
2017-01-08,14:00,2017-01-08 14:00,-18.28,36.16,11.79,-5.61,3095.2
2017-01-08,15:00,2017-01-08 15:00,-17.22,39.53,11.69,-5.61,3140.3
2017-01-08,16:00,2017-01-08 16:00,-16.11,45.06,12.46,-6.11,3340.4
2017-01-08,17:00,2017-01-08 17:00,-15.0,51.77,11.73,-6.72,3529.3
2017-01-08,18:00,2017-01-08 18:00,-15.0,53.8,12.08,-7.22,3539.8
2017-01-08,19:00,2017-01-08 19:00,-15.61,53.4,10.64,-7.78,3493.3
2017-01-08,20:00,2017-01-08 20:00,-15.0,56.16,11.73,-7.78,3406.3
2017-01-08,21:00,2017-01-08 21:00,-15.61,55.51,12.91,-8.28,3249.7
2017-01-08,22:00,2017-01-08 22:00,-16.11,58.08,11.79,-9.39,3043.7
2017-01-08,23:00,2017-01-08 23:00,-16.11,60.94,11.96,-10.0,2856.3
2017-01-09,00:00,2017-01-09 00:00,-16.72,57.91,11.31,-10.0,2742.3
2017-01-09,01:00,2017-01-09 01:00,-15.61,63.53,13.11,-10.0,2692.6
2017-01-09,02:00,2017-01-09 02:00,-16.72,60.78,14.95,-10.61,2683.7
2017-01-09,03:00,2017-01-09 03:00,-17.22,60.65,13.61,-11.11,2710.7
2017-01-09,04:00,2017-01-09 04:00,-17.78,60.77,13.14,-11.72,2790.3
2017-01-09,05:00,2017-01-09 05:00,-17.22,63.69,12.65,-11.72,3000.6
2017-01-09,06:00,2017-01-09 06:00,-18.28,58.26,11.93,-11.72,3354.9
2017-01-09,07:00,2017-01-09 07:00,-18.28,58.26,11.12,-11.72,3588.3
2017-01-09,08:00,2017-01-09 08:00,-18.28,55.48,11.5,-11.11,3616.2
2017-01-09,09:00,2017-01-09 09:00,-17.78,53.0,9.86,-10.0,3614.8
2017-01-09,10:00,2017-01-09 10:00,-18.89,45.96,11.12,-9.39,3595.5
2017-01-09,11:00,2017-01-09 11:00,-18.28,46.56,9.2,-8.89,3554.2
2017-01-09,12:00,2017-01-09 12:00,-18.28,40.91,5.09,-7.22,3523.5
2017-01-09,13:00,2017-01-09 13:00,-17.78,42.67,6.41,-7.22,3522.8
2017-01-09,14:00,2017-01-09 14:00,-17.22,44.72,8.19,-7.22,3507.3
2017-01-09,15:00,2017-01-09 15:00,-16.72,46.63,9.51,-7.22,3537.2
2017-01-09,16:00,2017-01-09 16:00,-16.72,46.63,11.19,-7.22,3668.2
2017-01-09,17:00,2017-01-09 17:00,-16.11,49.07,11.61,-7.22,3834.2
2017-01-09,18:00,2017-01-09 18:00,-15.0,56.16,13.31,-7.78,3787.8
2017-01-09,19:00,2017-01-09 19:00,-15.0,58.38,10.99,-8.28,3713.9
2017-01-09,20:00,2017-01-09 20:00,-15.0,58.38,10.92,-8.28,3596.3
2017-01-09,21:00,2017-01-09 21:00,-14.39,61.39,9.2,-8.28,3402.8
2017-01-09,22:00,2017-01-09 22:00,-13.89,63.95,9.49,-8.28,3149.8
2017-01-09,23:00,2017-01-09 23:00,-13.28,67.22,9.01,-8.28,2918.7
2017-01-10,00:00,2017-01-10 00:00,-12.22,73.2,9.43,-8.28,2775.7
2017-01-10,01:00,2017-01-10 01:00,-11.72,73.3,9.36,-7.78,2695.5
2017-01-10,02:00,2017-01-10 02:00,-11.11,76.97,10.81,-7.78,2661.9
2017-01-10,03:00,2017-01-10 03:00,-11.11,76.97,9.97,-7.78,2676.2
2017-01-10,04:00,2017-01-10 04:00,-12.22,64.91,9.58,-6.72,2744.3
2017-01-10,05:00,2017-01-10 05:00,-12.22,61.95,6.79,-6.11,2948.5
2017-01-10,06:00,2017-01-10 06:00,-12.78,59.23,5.37,-6.11,3306.3
2017-01-10,07:00,2017-01-10 07:00,-12.22,59.63,5.75,-5.61,3498.4
2017-01-10,08:00,2017-01-10 08:00,-11.11,67.71,3.94,-6.11,3519.8
2017-01-10,09:00,2017-01-10 09:00,-11.11,65.18,6.69,-5.61,3486.9
2017-01-10,10:00,2017-01-10 10:00,-10.0,67.96,5.18,-5.0,3425.6
2017-01-10,11:00,2017-01-10 11:00,-9.39,65.58,5.52,-3.89,3365.1
2017-01-10,12:00,2017-01-10 12:00,-7.75,67.19,6.44,-2.5,3320.7
2017-01-10,13:00,2017-01-10 13:00,-6.11,68.81,6.26,-1.11,3284.7
2017-01-10,14:00,2017-01-10 14:00,-3.89,71.82,5.86,0.61,3260.8
2017-01-10,15:00,2017-01-10 15:00,-2.22,75.06,1.53,1.72,3293.5
2017-01-10,16:00,2017-01-10 16:00,-1.11,78.6,1.72,2.22,3423.6
2017-01-10,17:00,2017-01-10 17:00,1.11,85.69,9.97,3.28,3543.9
2017-01-10,18:00,2017-01-10 18:00,1.11,85.69,14.66,3.28,3473.4
2017-01-10,19:00,2017-01-10 19:00,1.11,88.78,13.93,2.78,3386.8
2017-01-10,20:00,2017-01-10 20:00,2.11,92.96,16.26,3.14,3262.6
2017-01-10,21:00,2017-01-10 21:00,2.78,94.48,14.72,3.58,3068.7
2017-01-10,22:00,2017-01-10 22:00,3.28,100.0,13.42,3.28,2810.5
2017-01-10,23:00,2017-01-10 23:00,3.89,100.0,13.8,3.89,2567.4
2017-01-11,00:00,2017-01-11 00:00,4.39,100.0,13.03,4.39,2400.2
2017-01-11,01:00,2017-01-11 01:00,5.3,97.92,13.28,5.61,2294.9
2017-01-11,02:00,2017-01-11 02:00,4.39,88.71,13.51,6.11,2244.7
2017-01-11,03:00,2017-01-11 03:00,5.0,82.58,19.93,7.78,2243.7
2017-01-11,04:00,2017-01-11 04:00,6.72,89.92,21.16,8.28,2297.0
2017-01-11,05:00,2017-01-11 05:00,6.11,86.21,23.58,8.28,2480.2
2017-01-11,06:00,2017-01-11 06:00,6.11,82.72,28.17,8.89,2825.6
2017-01-11,07:00,2017-01-11 07:00,5.8,82.38,23.58,8.64,3036.3
2017-01-11,08:00,2017-01-11 08:00,5.61,79.91,21.28,8.89,3040.1
2017-01-11,09:00,2017-01-11 09:00,4.39,70.95,21.47,9.39,2982.5
2017-01-11,10:00,2017-01-11 10:00,3.89,63.12,20.12,10.61,2946.6
2017-01-11,11:00,2017-01-11 11:00,2.8,55.88,18.78,11.42,2923.6
2017-01-11,12:00,2017-01-11 12:00,1.72,48.65,15.28,12.22,2900.4
2017-01-11,13:00,2017-01-11 13:00,0.0,41.44,12.31,12.78,2897.1
2017-01-11,14:00,2017-01-11 14:00,0.0,44.42,15.41,11.72,2919.3
2017-01-11,15:00,2017-01-11 15:00,0.0,49.81,11.69,10.0,2952.2
2017-01-11,16:00,2017-01-11 16:00,0.0,60.11,7.04,7.22,3088.6
2017-01-11,17:00,2017-01-11 17:00,0.0,64.88,6.74,6.11,3230.4
2017-01-11,18:00,2017-01-11 18:00,2.78,79.19,8.05,6.11,3187.3
2017-01-11,19:00,2017-01-11 19:00,2.78,79.19,9.89,6.11,3111.1
2017-01-11,20:00,2017-01-11 20:00,2.78,85.54,9.07,5.0,3000.0
2017-01-11,21:00,2017-01-11 21:00,3.28,88.62,9.66,5.0,2829.9
2017-01-11,22:00,2017-01-11 22:00,4.7,95.83,9.66,5.3,2592.8
2017-01-11,23:00,2017-01-11 23:00,5.0,100.0,6.9,5.0,2369.6
2017-01-12,00:00,2017-01-12 00:00,5.61,96.6,6.9,6.11,2226.3
2017-01-12,01:00,2017-01-12 01:00,6.72,100.0,5.75,6.72,2145.0
2017-01-12,02:00,2017-01-12 02:00,5.61,100.0,6.13,5.61,2105.1
2017-01-12,03:00,2017-01-12 03:00,6.69,100.0,8.05,6.69,2103.1
2017-01-12,04:00,2017-01-12 04:00,9.2,100.0,16.53,9.2,2150.1
2017-01-12,05:00,2017-01-12 05:00,9.39,92.14,18.56,10.61,2337.8
2017-01-12,06:00,2017-01-12 06:00,9.39,92.14,18.78,10.61,2674.4
2017-01-12,07:00,2017-01-12 07:00,9.39,89.13,18.21,11.11,2896.2
2017-01-12,08:00,2017-01-12 08:00,10.0,89.18,16.1,11.72,2947.9
2017-01-12,09:00,2017-01-12 09:00,10.0,80.52,18.98,13.28,2947.0
2017-01-12,10:00,2017-01-12 10:00,10.61,79.32,19.26,14.14,2895.6
2017-01-12,11:00,2017-01-12 11:00,10.61,78.03,17.97,14.39,2881.2
2017-01-12,12:00,2017-01-12 12:00,10.61,72.13,15.98,15.61,2889.9
2017-01-12,13:00,2017-01-12 13:00,11.11,74.57,16.24,15.61,2917.3
2017-01-12,14:00,2017-01-12 14:00,11.11,74.57,14.23,15.61,2890.0
2017-01-12,15:00,2017-01-12 15:00,10.61,72.13,14.29,15.61,2916.7
2017-01-12,16:00,2017-01-12 16:00,10.3,80.66,11.83,13.66,3044.1
2017-01-12,17:00,2017-01-12 17:00,10.0,89.18,8.05,11.72,3146.2
2017-01-12,18:00,2017-01-12 18:00,10.0,96.0,10.35,10.61,3082.5
2017-01-12,19:00,2017-01-12 19:00,10.0,96.0,8.77,10.61,2992.8
2017-01-12,20:00,2017-01-12 20:00,11.11,89.59,14.76,12.78,2885.6
2017-01-12,21:00,2017-01-12 21:00,10.61,83.88,18.89,13.28,2716.4
2017-01-12,22:00,2017-01-12 22:00,11.11,80.67,15.77,14.39,2488.8
2017-01-12,23:00,2017-01-12 23:00,11.0,82.12,15.33,14.0,2275.4
2017-01-13,00:00,2017-01-13 00:00,10.61,86.66,12.27,12.78,2128.3
2017-01-13,01:00,2017-01-13 01:00,11.11,80.67,13.54,14.39,2039.5
2017-01-13,02:00,2017-01-13 02:00,10.61,80.6,13.17,13.89,1996.1
2017-01-13,03:00,2017-01-13 03:00,9.39,79.85,12.31,12.78,1991.8
2017-01-13,04:00,2017-01-13 04:00,5.61,74.15,18.02,10.0,2041.9
2017-01-13,05:00,2017-01-13 05:00,1.72,65.52,14.95,7.78,2227.6
2017-01-13,06:00,2017-01-13 06:00,-0.61,59.5,22.42,6.72,2581.8
2017-01-13,07:00,2017-01-13 07:00,-1.11,61.94,18.73,5.61,2817.6
2017-01-13,08:00,2017-01-13 08:00,-1.72,57.21,17.63,6.11,2872.4
2017-01-13,09:00,2017-01-13 09:00,-2.22,52.86,20.12,6.72,2883.9
2017-01-13,10:00,2017-01-13 10:00,-3.28,47.23,18.98,7.22,2870.5
2017-01-13,11:00,2017-01-13 11:00,-4.39,43.46,18.98,7.22,2859.3
2017-01-13,12:00,2017-01-13 12:00,-5.61,38.15,18.27,7.78,2849.4
2017-01-13,13:00,2017-01-13 13:00,-6.11,38.14,18.53,7.22,2845.0
2017-01-13,14:00,2017-01-13 14:00,-8.89,33.22,19.84,6.11,2861.0
2017-01-13,15:00,2017-01-13 15:00,-10.61,30.03,15.44,5.61,2901.0
2017-01-13,16:00,2017-01-13 16:00,-13.89,26.01,14.13,3.89,3047.7
2017-01-13,17:00,2017-01-13 17:00,-15.3,24.58,15.24,3.06,3204.7
2017-01-13,18:00,2017-01-13 18:00,-16.72,23.16,14.09,2.22,3148.6
2017-01-13,19:00,2017-01-13 19:00,-14.39,31.54,14.29,0.61,3076.6
2017-01-13,20:00,2017-01-13 20:00,-13.28,37.73,13.8,-0.61,2989.8
2017-01-13,21:00,2017-01-13 21:00,-13.89,38.95,14.85,-1.72,2874.7
2017-01-13,22:00,2017-01-13 22:00,-15.0,38.44,12.94,-2.78,2711.8
2017-01-13,23:00,2017-01-13 23:00,-15.0,39.9,10.58,-3.28,2552.0
2017-01-14,00:00,2017-01-14 00:00,-17.22,36.04,12.81,-4.39,2427.0
2017-01-14,01:00,2017-01-14 01:00,-17.78,36.01,10.92,-5.0,2358.2
2017-01-14,02:00,2017-01-14 02:00,-19.39,32.89,12.08,-5.61,2327.7
2017-01-14,03:00,2017-01-14 03:00,-18.28,37.56,8.69,-6.11,2328.4
2017-01-14,04:00,2017-01-14 04:00,-18.89,37.37,9.78,-6.72,2357.2
